Timestamp,SR.No,Text,Username,Platform,Hashtags,Retweets,Likes,Country,Sentiment_score,Sentiment
2017-08-28 19:30:00,460,"In the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow. ", TapestrySorrow , Facebook , #Despair #UnraveledHope ,18,35, India ,-0.4215,Negative
2023-02-10 14:30:00,461,"Like a withered rose in the garden of love, petals fall, a silent surrender to time. ", WitheredRose , Instagram , #Loss #SilentSurrender ,28,55, France ,0.7717,Positive
2022-07-10 22:15:00,462,"In the void of heartache, echoes of a love song play, each note a pang of longing. ", LoveSongEcho , Instagram , #Heartache #LoveSongLonging ,30,60, Japan ,0.7579,Positive
2019-05-15 21:30:00,463,"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories. ", MoonlitMemories , Twitter , #Nostalgia #CherishedMemories ,18,35, Italy ,0.4588,Positive
2018-11-28 14:00:00,464,"In the symphony of grief, each tear is a note, composing a melancholic melody. ", SymphonyOfTears , Facebook , #Grief #MelancholicMelody ,22,45, Germany ,-0.5423,Negative
2021-03-02 17:45:00,465,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots. ", VenomousGarden , Instagram , #Betrayal #PoisonedTrust ,25,50, Canada ,-0.6486,Negative
2016-10-18 19:30:00,466,"Sinking in the quicksand of despair, the harder you fight, the deeper you descend. ", QuicksandFighter , Twitter , #Despair #DeepDescent ,20,40, USA ,-0.5994,Negative
2020-08-15 12:30:00,467,"Wandering through the cemetery of lost dreams, tombstones marking untold sorrows. ", DreamCemetery , Facebook , #Desolation #UntoldSorrows ,28,55, France ,-0.296,Negative
2017-04-28 16:20:00,468,"Swept away by the river of regret, the currents of the past refusing to release. ", RegretRiver , Instagram , #Regret #PastCurrents ,18,35, UK ,-0.6705,Negative
2019-09-10 21:00:00,469,"Whispers of lost love linger in the attic of the heart, forgotten but not erased. ", HeartAttic , Twitter , #Loss #ForgottenLove ,22,45, Australia ,0.128,Positive
2022-01-28 13:45:00,470,"In the gallery of broken promises, each shattered vow framed, a painful exhibition. ", PromiseGallery , Facebook , #Betrayal #ShatteredVows ,15,30, Brazil ,-0.7579,Negative
2016-06-15 22:30:00,471,"The echoes of solitude, a silent conversation between a soul and its shadows. ", EchoedConversation , Instagram , #Solitude #ShadowConversation ,30,60, Spain ,0.0,Neutral
2021-08-20 15:45:00,472,"Dancing on sunshine, each step a celebration of the joy found in simple moments. ", SunshineDancer , Instagram , #Joy #SimpleMoments ,40,80, USA ,0.7906,Positive
2018-04-12 18:30:00,473,"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher. ", EchoedLaughter , Twitter , #Happiness #SpiritLifter ,35,70, Canada ,0.8176,Positive
2022-02-15 12:20:00,474,"In the garden of contentment, each bloom whispers tales of inner peace and joy. ", GardenOfJoy , Facebook , #Contentment #InnerPeace ,25,50, UK ,0.8689,Positive
2019-10-28 14:15:00,475,"Chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm. ", DreamChaser , Instagram , #Enthusiasm #HopefulJourney ,30,60, Australia ,0.8979,Positive
2017-12-22 21:00:00,476,"Serenading the stars with a heart full of gratitude, a melody of thankfulness. ", StarSerenader , Twitter , #Gratitude #ThankfulMelody ,22,45, India ,0.7506,Positive
2020-06-10 17:30:00,477,"Basking in the glow of accomplishment, each milestone a stepping stone to happiness. ", GlowAchiever , Facebook , #Accomplishment #HappinessMilestone ,28,55, Germany ,0.5574,Positive
2016-09-18 19:45:00,478,"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony. ", DanceHarmony , Instagram , #Positivity #SoulUpliftment ,18,35, France ,0.7184,Positive
2023-03-10 14:30:00,479,"Overflowing with joy, a cup of laughter shared with friends, a moment cherished. ", LaughterCup , Twitter , #Joy #CherishedMoment ,20,40, Japan ,0.9413,Positive
2019-05-05 12:15:00,480,"Draped in the warmth of kindness, a quilt of compassion stitched with love. ", QuiltedCompassion , Facebook , #Kindness #LoveStitches ,25,50, Brazil ,0.9217,Positive
2018-08-28 16:00:00,481,"In the garden of friendships, each bloom a testament to the beauty of camaraderie. ", FriendshipGarden , Instagram , #Friendship #CamaraderieBlooms ,30,60, South Africa ,0.7506,Positive
2022-11-15 20:45:00,482,"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection. ", MelodyOfLove , Twitter , #Love #RhythmOfAffection ,35,70, USA ,0.872,Positive
2019-07-02 17:00:00,483,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles. ", ColorfulLaughter , Instagram , #Joy #EndlessSmiles ,40,80, Canada ,0.8779,Positive
2021-04-18 14:20:00,484,"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor. ", SymphonyFervor , Facebook , #Excitement #IgnitedSoul ,30,60, UK ,0.6486,Positive
2023-02-05 19:30:00,485,"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder. ", WrappedDelight , Twitter , #Surprise #WonderfulMoment ,25,50, Australia ,0.8519,Positive
2018-09-22 12:45:00,486,"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery. ", MazeDiscovery , Instagram , #Curiosity #TreasuresOfDiscovery ,22,45, India ,0.128,Positive
2016-12-10 21:15:00,487,"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness. ", CloudsOfBlessings , Facebook , #Gratitude #ShowerOfThankfulness ,28,55, Germany ,0.8625,Positive
2020-05-28 16:00:00,488,"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance. ", CometCreativity , Twitter , #Inspiration #BrilliantTrails ,18,35, France ,0.9081,Positive
2017-11-15 22:30:00,489,"In the celebration of success, fireworks of accomplishment light up the night sky of triumph. ", FireworksTriumph , Instagram , #Success #NightSkyTriumph ,22,45, Japan ,0.7783,Positive
2021-08-02 19:00:00,490,"A symphony of laughter, each note a key to unlocking the door of boundless happiness. ", LaughterSymphony , Facebook , #Happiness #BoundlessLaughter ,30,60, Brazil ,0.7783,Positive
2019-03-28 15:30:00,491,"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride. ", EmotionCarnival , Instagram , #Thrill #WildHeartRide ,35,70, South Africa ,0.3612,Positive
2018-05-12 17:30:00,492,"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams. ", ParisDreamer , Twitter , #Reflection #ParisianDreams ,28,55, France ,0.872,Positive
2022-09-28 15:45:00,493,"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies. ", DisneylandExplorer , Instagram , #Enchantment #ChildhoodFantasies ,30,60, USA ,-0.3182,Negative
2019-11-10 14:00:00,494,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed. ", FerrariSpeedster , Facebook , #Excitement #SymphonyOfSpeed ,22,45, Italy ,0.296,Positive
2021-04-02 18:20:00,495,"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy. ", KeukenhofAdventurer , Instagram , #Joy #SpringtimeColors ,35,70, Netherlands ,0.5859,Positive
2017-08-22 21:30:00,496,"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions. ", KyotoAdventurer , Twitter , #Exploration #JapaneseTraditions ,18,35, Japan ,0.0,Neutral
2020-06-15 16:45:00,497,"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur. ", CanyonMarveler , Instagram , #Awe #EarthsGrandeur ,25,50, USA ,0.9393,Positive
2016-09-10 19:15:00,498,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility. ", SantoriniTraveler , Facebook , #Serenity #SunsetHues ,22,45, Greece ,0.4215,Positive
2023-01-28 13:00:00,499,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization. ", PetraExplorer , Twitter , #Amazement #AncientTales ,30,60, Jordan ,0.7351,Positive
2019-04-18 16:30:00,500,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city. ", VeniceRomantic , Instagram , #Romance #TimelessCity ,20,40, Italy ,0.5574,Positive
2017-11-05 22:00:00,501,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations. ", MachuPicchuAdventurer , Facebook , #Awe #AncientCivilizations ,28,55, Peru ,0.4588,Positive
2022-07-20 21:45:00,502,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy. ", TimesSquareExplorer , Instagram , #Excitement #UrbanEnergy ,35,70, USA ,0.6705,Positive
2018-03-15 17:30:00,503,"Captivated by the historical charm of the Colosseum, each stone echoing tales of gladiator valor. ", ColosseumAdventurer , Twitter , #Captivation #GladiatorTales ,25,50, Italy ,0.6486,Positive
2019-10-28 14:15:00,504,"Sailing the azure waters of the Maldives, each wave a whisper of serenity in paradise. ", MaldivesSailor , Facebook , #Serenity #ParadiseWhispers ,22,45, Maldives ,0.6369,Positive
2021-06-10 16:00:00,505,"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders. ", AmazonExplorer , Instagram , #Wonder #NatureOrchestra ,30,60, Brazil ,0.4215,Positive
2017-08-18 19:30:00,506,"Walking the Great Wall of China, each step a testament to ancient engineering marvels. ", GreatWallWalker , Twitter , #Awe #EngineeringMarvels ,18,35, China ,0.7964,Positive
2020-04-15 05:30:00,507,"At the summit of Mount Fuji, a breathtaking sunrise that paints the sky with hues of accomplishment. ", FujiSummitAchiever , Facebook , #Accomplishment #SunriseHues ,28,55, Japan ,0.4588,Positive
2016-11-22 13:00:00,508,"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization. ", AngkorWatAdventurer , Instagram , #Exploration #KhmerStories ,20,40, Cambodia ,-0.4404,Negative
2019-01-10 14:45:00,509,"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks. ", AlpsSkiAdventurer , Twitter , #Adventure #SnowPeakDance ,22,45, Switzerland ,0.0,Neutral
2023-02-28 16:20:00,510,"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves. ", KyotoBambooSeeker , Facebook , #Tranquility #ZenWisdom ,25,50, Japan ,0.7351,Positive
2018-05-28 18:30:00,511,"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur. ", NorwayFjordExplorer , Instagram , #Grandeur #IcyMasterpiece ,22,45, Norway ,0.8885,Positive
2022-09-15 20:00:00,512,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion. ", AdeleConcertGoer , Instagram , #Emotion #AdeleConcert ,40,80, USA ,0.3612,Positive
2019-07-28 21:30:00,513,"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move. ", BeyonceDancer , Twitter , #Energy #BeyonceConcert ,35,70, USA ,0.128,Positive
2021-05-10 19:45:00,514,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale. ", SwiftieDreamer , Facebook , #Enchantment #TaylorSwift ,30,60, USA ,0.7964,Positive
2018-12-02 22:15:00,515,"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit. ", QueenTributeFan , Instagram , #Nostalgia #QueenTribute ,22,45, UK ,0.1779,Positive
2020-08-18 19:00:00,516,"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments. ", SheeranMelodyLover , Twitter , #Serenity #EdSheeranConcert ,18,35, UK ,0.4588,Positive
2017-03-28 20:30:00,517,"Immersed in the pulsating beats of a Bruno Mars concert, where 'Uptown Funk' becomes a city of joy. ", MarsJoyExplorer , Facebook , #Joy #BrunoMars ,28,55, USA ,0.5859,Positive
2022-01-15 21:15:00,518,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop. ", MJTributeDancer , Instagram , #Celebration #MJTribute ,25,50, USA ,0.0,Neutral
2019-06-10 18:45:00,519,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'. ", SinatraCharmListener , Twitter , #Charm #SinatraTribute ,22,45, USA ,0.4939,Positive
2023-03-20 22:30:00,520,"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy. ", MetallicaMoshWarrior , Facebook , #Ecstasy #MetallicaConcert ,35,70, USA ,0.7184,Positive
2016-11-28 19:00:00,521,"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night. ", ColdplayHopeSeeker , Instagram , #Hope #ColdplayMagic ,30,60, UK ,0.4404,Positive
2018-08-05 20:00:00,522,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm. ", BieberDanceEnthusiast , Instagram , #Enthusiasm #JustinBieber ,40,80, Canada ,0.6124,Positive
2021-04-15 21:30:00,523,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry. ", GagaArtisticChameleon , Twitter , #Creativity #LadyGaga ,35,70, USA ,0.3818,Positive
2019-11-28 19:45:00,524,"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'. ", AdeleMelodyTearjerker , Facebook , #Emotion #AdeleMelodies ,30,60, UK ,0.25,Positive
2020-06-22 22:00:00,525,"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky. ", KatyPerryColorExplosion , Instagram , #Colorful #KatyPerry ,22,45, USA ,0.0,Neutral
2017-09-10 20:15:00,526,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride. ", JayZEmpireListener , Twitter , #Pride #JayZAnthem ,18,35, USA ,0.34,Positive
2022-02-28 21:15:00,527,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'. ", ShakiraHipsDancer , Facebook , #Hypnotic #ShakiraRhythms ,28,55, Colombia ,0.4019,Positive
2016-05-15 19:30:00,528,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection. ", U2ConnectionSeeker , Instagram , #Connection #U2Anthem ,25,50, Ireland ,-0.2057,Negative
2018-12-10 22:30:00,529,"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night. ", GunsNRosesRiffRockstar , Twitter , #Iconic #GNRConcert ,22,45, USA ,0.4588,Positive
2023-01-22 20:00:00,530,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony. ", ArianaEuphoriaChaser , Facebook , #Euphoria #ArianaGrande ,35,70, USA ,0.743,Positive
2020-03-05 18:45:00,531,"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul. ", MarleyReggaeTraveler , Instagram , #Journey #BobMarleyTribute ,30,60, Jamaica ,0.0,Neutral
2018-10-12 20:00:00,532,"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere. ", MovieEnthusiastPremiereAttendee , Twitter , #Excitement #MoviePremiereThrills ,40,80, USA ,0.6124,Positive
2019-06-25 22:15:00,533,"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films. ", FilmLoverNostalgiaSeeker , Instagram , #Nostalgia #ClassicFilmMoments ,35,70, UK ,0.7003,Positive
2020-07-08 19:30:00,534,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy. ", WebSeriesViewerCharacterConnection , Facebook , #Engagement #WebSeriesJourney ,30,60, Canada ,0.2732,Positive
2017-09-18 21:45:00,535,"At the film festival, the indie filmmaker's creation receives a standing ovation, evoking pride and a sense of accomplishment. ", IndieFilmmakerFestivalSuccess , Twitter , #Pride #IndieFilmSuccess ,22,45, Australia ,0.7717,Positive
2021-01-15 18:00:00,536,"Watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow. ", DramaEnthusiastHeartwarmingMoments , Instagram , #Touched #FamilyDramaMoments ,28,55, India ,0.743,Positive
2016-02-28 20:30:00,537,"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance. ", AwardWinningActorOscarsRecipient , Facebook , #Gratitude #OscarWinningMoment ,18,35, USA ,0.9648,Positive
2022-04-20 17:30:00,538,"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity. ", DocumentaryEnthusiastHiddenGemFinder , Twitter , #Inspiration #HiddenGemDiscovery ,22,45, France ,0.7845,Positive
2019-11-05 21:15:00,539,"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline. ", FilmBuffContemplativeViewer , Instagram , #Contemplation #DeepMeanings ,28,55, Germany ,0.3612,Positive
2015-07-12 22:00:00,540,"Binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline. ", CrimeSeriesEnthusiastThrillSeeker , Facebook , #Suspense #CrimeSeriesThrills ,35,70, Japan ,0.2023,Positive
2020-09-10 19:45:00,541,"As the closing scene unfolds, a sense of satisfaction washes over, completing the cinematic journey with a profound and fulfilling ending. ", FilmCriticSatisfactionSeeker , Twitter , #Satisfaction #FulfillingEnding ,22,45, Brazil ,0.4404,Positive
2018-07-15 21:30:00,542,"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team. ", FootballFanWorldCupCelebration , Instagram , #Joy #WorldCupTriumph ,40,80, Brazil ,0.9246,Positive
2020-08-08 19:45:00,543,"At the Olympics, the athlete's perseverance shines through, earning a gold medal and inspiring a generation with their remarkable achievement. ", OlympicsEnthusiastGoldMedalWinner , Twitter , #Inspiration #OlympicAchievement ,35,70, USA ,0.8591,Positive
2019-06-25 22:15:00,544,"In the cricket championship, a nail-biting finish leaves fans on the edge of their seats, experiencing a rollercoaster of emotions. ", CricketFanChampionshipThrills , Facebook , #Excitement #CricketChampionship ,30,60, India ,0.4404,Positive
2021-11-07 17:30:00,545,"Witnessing a record-breaking marathon, spectators are filled with awe and admiration for the endurance and dedication of the runners. ", MarathonSpectatorRecordBreaking , Instagram , #Admiration #MarathonRecords ,22,45, Kenya ,0.5423,Positive
2017-09-10 20:15:00,546,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage. ", TennisEnthusiastGrandSlamDrama , Twitter , #Captivation #TennisRivalry ,28,55, UK ,0.1027,Positive
2022-06-20 21:00:00,547,"Cheering for the underdog in the basketball finals, the crowd erupts in applause as the team defies odds to claim the championship title. ", BasketballFanUnderdogTriumph , Facebook , #Triumph #BasketballFinals ,18,35, USA ,0.8402,Positive
2016-04-10 18:30:00,548,"At the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill. ", GolfEnthusiastPrecisionVictory , Instagram , #Awe #GolfVictory ,22,45, Scotland ,0.3818,Positive
2019-11-24 19:45:00,549,"Experiencing the thrill of a high-speed Formula 1 race, fans are on the edge of their seats as drivers compete for the championship. ", F1FanHighSpeedRaceExcitement , Twitter , #Thrill #Formula1Championship ,28,55, Germany ,0.6597,Positive
2015-09-28 22:30:00,550,"In the cycling world championship, the climber conquers challenging terrains, symbolizing determination and achievement against all odds. ", CyclingEnthusiastWorldChampion , Facebook , #Determination #CyclingChampion ,35,70, Italy ,0.7351,Positive
2020-12-12 20:00:00,551,"Witnessing a heartwarming comeback in the hockey finals, fans share tears of joy as the team secures a historic victory after adversity. ", HockeyFanComebackVictory , Instagram , #Heartwarming #HockeyFinalsComeback ,22,45, Canada ,0.7717,Positive
2019-11-02 18:45:00,552,"After a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season. ", SoccerFanTeamDefeats , Twitter , #Disappointment #SoccerDefeats ,40,80, Brazil ,-0.7783,Negative
2018-07-10 21:15:00,553,"In the tennis tournament, a highly anticipated player experiences a setback, leaving fans in shock and questioning the unforeseen turn of events. ", TennisEnthusiastUnexpectedSetback , Instagram , #Frustration #TennisSetback ,35,70, USA ,-0.4588,Negative
2020-09-18 19:30:00,554,"Facing a defeat in the championship, the boxer reflects on the challenges, vowing to return stronger and more determined in the next bout. ", BoxingFanChampionshipDefeat , Facebook , #Reflection #BoxingDefeat ,30,60, UK ,0.6697,Positive
2017-05-15 22:00:00,555,"In the midst of a cycling race, a tire blowout leads to frustration for the cyclist, who valiantly tries to overcome the unexpected obstacle. ", CyclingEnthusiastTireBlowout , Twitter , #Obstacle #CyclingFrustration ,22,45, France ,-0.6808,Negative
2021-04-05 20:15:00,556,"The gymnast's unexpected fall during a routine sparks a wave of sympathy from the audience, highlighting the vulnerability of sports. ", GymnasticsFanRoutineFall , Instagram , #Sympathy #GymnasticsFall ,28,55, Japan ,0.1531,Positive
2016-08-20 18:30:00,557,"In the golf tournament, a missed crucial putt results in defeat, causing the golfer to reflect on the pressure of high-stakes competition. ", GolfEnthusiastMissedPutt , Facebook , #Pressure #GolfDefeat ,18,35, USA ,-0.7506,Negative
2019-02-12 19:45:00,558,"Experiencing a series of losses in the basketball season, the team grapples with frustration, determined to turn the tide with renewed effort. ", BasketballFanTeamLosses , Twitter , #RenewedEffort #BasketballStruggles ,22,45, Canada ,-0.5267,Negative
2015-06-28 20:00:00,559,"Despite meticulous training, the swimmer faces disappointment as a split-second miscalculation costs them the lead in a crucial race. ", SwimmingEnthusiastRaceSetback , Instagram , #Miscalculation #SwimmingDisappointment ,28,55, Australia ,-0.5106,Negative
2022-01-08 21:30:00,560,"The weightlifter's failed attempt at a personal record results in frustration, highlighting the challenging nature of pushing physical limits. ", WeightliftingFanFailedRecord , Facebook , #Challenge #WeightliftingFailure ,35,70, Germany ,-0.7003,Negative
2018-12-15 20:15:00,561,"In the midst of a soccer match, an unexpected own goal creates a moment of despair for the player, as teammates console and encourage them. ", SoccerPlayerOwnGoalMoment , Twitter , #Despair #OwnGoal ,22,45, Spain ,0.4767,Positive
2021-07-10 19:00:00,562,"In the serene beauty of a sunset, nature unfolds a canvas of colors, evoking a sense of tranquility and wonder. ", NatureEnthusiastSunsetWonder , Instagram , #Tranquility #SunsetBeauty ,40,80, Canada ,0.8625,Positive
2019-09-28 20:30:00,563,"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime. ", TravelEnthusiastRoadTripDiscovery , Twitter , #Adventure #RoadTripMemories ,35,70, USA ,0.6705,Positive
2022-03-15 18:45:00,564,"Amidst the bustling city, a quiet café becomes a sanctuary for reflection, where a cup of coffee brings solace to the wandering mind. ", UrbanExplorerCafeSolitude , Facebook , #Solace #CafeReflection ,30,60, France ,0.0,Neutral
2017-11-05 21:15:00,565,"Exploring the vibrant street art of a cultural neighborhood, each mural tells a story, infusing the city with creativity and expression. ", ArtEnthusiastStreetArtExploration , Instagram , #Creativity #StreetArtVibes ,22,45, Brazil ,0.7184,Positive
2020-05-20 16:30:00,566,"In the world of science, a breakthrough discovery unfolds, pushing the boundaries of knowledge and opening new frontiers of exploration. ", ScienceEnthusiastDiscoveryMoment , Twitter , #Breakthrough #ScientificDiscovery ,28,55, Germany ,0.2263,Positive
2016-08-22 19:45:00,567,"Connecting with the melody of a live orchestra, the music enthusiast experiences a symphony that resonates deep within the soul. ", MusicLoverLiveOrchestraExperience , Facebook , #Harmony #OrchestraMelody ,18,35, UK ,0.3612,Positive
2023-04-10 17:15:00,568,"Embracing the aroma of freshly baked bread, the home chef finds joy in the art of baking, creating delicious memories for loved ones. ", HomeBakerDeliciousMemories , Instagram , #JoyInBaking #HomemadeDelights ,22,45, India ,0.9274,Positive
2015-12-18 18:00:00,569,"Wandering through a historical museum, the history enthusiast becomes immersed in the tales of the past, envisioning bygone eras. ", HistoryBuffMuseumExploration , Twitter , #EnvisioningHistory #MuseumTales ,28,55, Italy ,0.3612,Positive
2021-10-08 20:30:00,570,"In the realm of literature, a captivating novel transports the reader to distant lands, weaving a tapestry of imagination and escape. ", BookwormCaptivatingNovelEscape , Facebook , #Imagination #LiteraryEscape ,35,70, Japan ,0.4588,Positive
2019-03-22 21:45:00,571,"Capturing the essence of a bustling market, the photographer freezes moments in time, each frame telling a unique and vibrant story. ", PhotographyEnthusiastMarketMoments , Instagram , #Vibrancy #MarketStories ,22,45, Australia ,0.5106,Positive
2018-06-15 22:00:00,572,"Underneath the city lights, the dancer expresses emotions through graceful movements, creating a mesmerizing performance under the night sky. ", DanceEnthusiastCityNightPerformance , Twitter , #Mesmerizing #NightDancePerformance ,40,80, USA ,0.6369,Positive
2019-08-28 19:30:00,573,"In the heart of a bustling market, the street food connoisseur indulges in a culinary adventure, savoring diverse flavors and aromas. ", FoodieMarketStreetFoodExploration , Instagram , #CulinaryAdventure #StreetFoodDelights ,35,70, Thailand ,0.3182,Positive
2022-12-01 17:45:00,574,"As the first snowflake descends, the winter enthusiast eagerly prepares for a season of frosty delights, anticipating the magic of snow-covered landscapes. ", SnowLoverWinterEnthusiast , Facebook , #WinterMagic #SnowyLandscapes ,30,60, Canada ,0.7964,Positive
2017-04-10 21:15:00,575,"Amidst the pages of a captivating mystery novel, the reader unravels clues and secrets, experiencing a thrilling journey of suspense and revelation. ", MysteryBookwormSuspensefulRead , Twitter , #ThrillingJourney #MysteryNovel ,22,45, UK ,0.6597,Positive
2020-05-15 18:30:00,576,"Surrounded by the vibrant colors of a flower garden, the gardener nurtures blossoms, finding joy in the beauty of nature's ever-changing canvas. ", GardeningEnthusiastFlowerGarden , Instagram , #NaturesBeauty #FloralJoy ,28,55, Australia ,0.9313,Positive
2016-09-22 20:00:00,577,"At the astronomy observatory, the stargazer marvels at the vastness of the cosmos, contemplating the mysteries hidden within the celestial expanse. ", AstronomyEnthusiastStargazing , Facebook , #CelestialWonder #Stargazing ,18,35, USA ,0.4588,Positive
2023-02-12 19:45:00,578,"Engulfed in the aroma of freshly brewed coffee, the writer finds inspiration in every sip, embarking on a journey of creativity and prose. ", CoffeeLoverWritersRetreat , Twitter , #CreativeInspiration #CoffeeJourney ,22,45, France ,0.7184,Positive
2015-11-10 21:00:00,579,"In the realm of fashion, the designer unveils a collection that tells a story, blending innovation and tradition on the runway of creativity. ", FashionEnthusiastDesignerShowcase , Instagram , #RunwayCreativity #FashionInnovation ,28,55, Italy ,0.6369,Positive
2021-07-20 18:15:00,580,"As the waves crash against the shore, the surfer embraces the thrill of riding the ocean's energy, capturing the essence of freedom in each wave. ", SurfingEnthusiastWaveRider , Facebook , #OceansFreedom #SurfingThrills ,22,45, Brazil ,0.7269,Positive
2019-04-18 20:30:00,581,"Exploring the historical architecture of an ancient city, the traveler is transported to a bygone era, where each monument whispers tales of the past. ", HistoryExplorerAncientCityTour , Twitter , #WhispersOfThePast #HistoricalTour ,35,70, Greece ,0.0,Neutral
2023-05-20 19:45:00,582,Successfully avoided eye contact with my crush in the hallway. Mission accomplished. #TeenCrush #StealthMode , CrushAvoider , Twitter , #CrushStruggles #AvoidingEyeContact ,15,30, USA,0.4767,Positive
2023-05-21 21:00:00,583,Ran out of snacks during a movie marathon. Crisis level: Emergency! #MovieNightStruggles #TeenProblems , MovieBuff , Instagram , #SnackCrisis #TeenLife ,18,35, Canada,-0.7901,Negative
2023-05-22 14:30:00,584,Spent an hour choosing the perfect filter for a selfie. The struggle for that Instagram aesthetic is real. #SelfieQueen #TeenVibes , SelfieAddict , Facebook , #SelfieStruggle #TeenConfessions ,22,45, UK,0.34,Positive
2023-05-23 16:45:00,585,Lost my headphones again. How do they vanish into thin air? #HeadphoneMystery #TeenLife , AudioExplorer , Twitter , #TeenProblems #LostHeadphones ,20,40, USA,-0.3182,Negative
2023-05-24 13:15:00,586,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions , MemeCreator , Instagram , #StudyingMemes #TeenLife ,25,50, Canada,0.0,Neutral
2023-05-25 19:00:00,587,"Got dressed for the day, then remembered it's Saturday. Oops. #WeekendVibes #TeenStruggles ", FashionBlunder , Facebook , #WeekendOops #TeenFashion ,20,40, USA,0.0,Neutral
